row_id,old_location,cleaned_location,latitude,longitude
503,"iPhone: 0.000000,0.000000","iPhone: 0.000000, 0.000000",-30.0766863,-50.1644859
504,Greece,Greece,39.074208,21.824312
505,"Hudson, FL","Hudson, FL",28.3644485,-82.6934343
506,Merica,Merica,39.0563478,-95.6931685
507,DFW,DFW,32.8998091,-97.0403352
509,"The Home, FL","The Home, FL",26.804942,-80.0947362
510,Deep & Silent,Deep & Silent,37.09024,-95.712891
511,"Montreal, QC","Montreal, QC",45.5016889,-73.567256
512,"Red Bank, NJ","Red Bank, NJ",40.3470543,-74.0643065
513,"Carrboro, NC","Carrboro, NC",35.9101438,-79.0752895
514,Ulan Bator,Ulan Bator,47.8863988,106.9057439
515,"Sutton, London","Sutton, London",51.3614279,-0.193961
516,"Milwaukee, WI","Milwaukee, WI",43.0389025,-87.9064736
517,Boca Raton Florida USA,Boca Raton Florida USA,26.3683064,-80.1289321
519,"Nantes, France","Nantes, France",47.218371,-1.553621
520,"Pune, India","Pune, India",18.5204303,73.8567437
521,"Dubái, Emiratos Árabes Unidos","Dubái, Emiratos Árabes Unidos",24.9821547,55.402868
522,"Huntington Station, NY 11746","Huntington Station, NY 11746",40.8534318,-73.4115091
523,"Jacksonville, Fl","Jacksonville, Fl",30.3321838,-81.655651
524,"Llandudno, Wales","Llandudno, Wales",53.324061,-3.827609
525,"Buenos Aires, Argentina","Buenos Aires, Argentina",-34.6036844,-58.3815591
526,Seattle WA,Seattle WA,47.6062095,-122.3320708
527,"San Jose, CA","San Jose, CA",37.3382082,-121.8863286
528,New Orleans | Knoxville,"New Orleans , Knoxville",35.93957,-83.944331
529,Peru,Peru,-9.189967,-75.015152
531,Hamburg,Hamburg,53.5510846,9.9936819
532,Surrey. UK,Surrey. UK,51.3147593,-0.5599501
533,"Xalapa, Veracruz","Xalapa, Veracruz",19.5437751,-96.9101806
534,Austin TX metro area,Austin TX metro area,30.198014,-97.769619
535,"İstanbul, Türkiye","İstanbul, Türkiye",41.0082376,28.9783589
536,"boston, ma","boston, ma",42.3600825,-71.0588801
538,"☘️ Croydon, London & online👇","☘️ Croydon, London & online👇",51.3813137,-0.1549811
539,England,England,52.3555177,-1.1743197
540,"Abilene, TX","Abilene, TX",32.4487364,-99.7331439
541,Minneapolis,Minneapolis,44.977753,-93.2650108
543, Over The Hill in MN.,Over The Hill in MN.,44.9466704,-93.1156134
544,New Zealand,New Zealand,-40.900557,174.885971
545,indiana,indiana,40.2671941,-86.1349019
547,None of your business.,None of your business.,42.1994299,-83.6846751
548,"The L.A. of Blade Runner, 2019","The L.A. of Blade Runner, 2019",45.6831187,-121.6217275
549,"New York, New York","New York, New York",40.7127753,-74.0059728
550,Vancouver | Ottawa,"Vancouver , Ottawa",45.3692902,-75.6586327
551,San Jose,San Jose,37.3382082,-121.8863286
552,"Bellevue, NE","Bellevue, NE",41.1543623,-95.9145568
553,Quebec,Quebec,52.9399159,-73.5491361
554,"Serrapetrona (MC), Marche","Serrapetrona (MC), Marche",43.1761454,13.1872464
555,ATL HOE!,ATL HOE!,2.213595,102.238614
557,The East Coast ,The East Coast,35.919004,-80.6011509
558,"Kensington-Gore, UK","Kensington-Gore, UK",51.5007104,-0.1755853
559,Manhattan 10040,Manhattan 10040,40.8639624,-73.9330429
560,"Boynton Beach, FL","Boynton Beach, FL",26.5317866,-80.0905465
562,northern hemisphere,northern hemisphere,43.214231,-77.438898
564,Earth,Earth,36.138286,-96.1103695
565,"28.51086,77.232513","28.51086, 77.232513",28.5109309,77.2327364
566,Qatar,Qatar,25.354826,51.183884
567,"Pune, Maharashtra","Pune, Maharashtra",18.5204303,73.8567437
568,Gombe State,Gombe State,10.2464087,11.1617356
569,Ramsgate,Ramsgate,51.335545,1.419895
570,"indianapolis, indiana USA","indianapolis, indiana USA",39.768403,-86.158068
571,Aberystwyth,Aberystwyth,52.415303,-4.08292
572,Kisimu,Kisimu,-0.0917016,34.7679568
573,Third rock from the sun,Third rock from the sun,33.3945681,-104.5229281
574,14th Parallel,14th Parallel,40.3721866,-79.8529255
575,"Brooklyn, NY","Brooklyn, NY",40.6781784,-73.9441579
576,Argentina,Argentina,-38.416097,-63.616672
577,South Oxfordshire,South Oxfordshire,51.6361801,-1.0961011
578,Cairo oppression is endless ,Cairo oppression is endless,30.0444196,31.2357116
579,Anywhere,Anywhere,47.602201,-122.333481
580,"Timmins, Ontario","Timmins, Ontario",48.4758208,-81.3304953
581,Surrey,Surrey,51.3147593,-0.5599501
582,"Williamsburg, Brooklyn","Williamsburg, Brooklyn",40.7081156,-73.9570696
583,"PHX,SEA,ATL,ATX","PHX, SEA, ATL, ATX",33.4372686,-112.0077881
585,"Washington, D. C. ","Washington, D. C.",38.9071923,-77.0368707
587,Los Angeles,Los Angeles,34.0522342,-118.2436849
589,"Philadelphia, USA","Philadelphia, USA",39.9525839,-75.1652215
591,"Nairobi, Kenya","Nairobi, Kenya",-1.2920659,36.8219462
592,"Seldom Seen, VA","Seldom Seen, VA",38.3863749,-79.4886725
594,"Murrieta, CA, USA","Murrieta, CA, USA",33.5539143,-117.2139232
595,"Pune, INDIA","Pune, INDIA",18.5204303,73.8567437
596,"Maine, USA","Maine, USA",45.253783,-69.4454689
597,"Columbus, OH","Columbus, OH",39.9611755,-82.9987942
598,"Lagos, Nigeria","Lagos, Nigeria",6.5243793,3.3792057
599,"Mountain View, CA, USA","Mountain View, CA, USA",37.3860517,-122.0838511
601,"Mumbai, India","Mumbai, India",19.0759837,72.8776559
602,"Boise, ID","Boise, ID",43.6187102,-116.2146068
603,North West UK,North West UK,48.6655294,-123.4082033
608,"Berlin, Germany","Berlin, Germany",52.5200066,13.404954
610,"Bay Area, California ","Bay Area, California",37.8271784,-122.2913078
611,"Chattanooga, TN","Chattanooga, TN",35.0456297,-85.3096801
614,Here. There. And everywhere.,Here. There. And everywhere.,40.774716,-74.694929
616,"Jackson, Mississippi","Jackson, Mississippi",32.2987573,-90.1848103
617,"Wenham, MA","Wenham, MA",42.604261,-70.8911612
618,KUES,KUES,43.0388566,-88.2376009
619,"Odessa, Ukraine","Odessa, Ukraine",46.482526,30.7233095
620,Amsterdam,Amsterdam,52.3702157,4.8951679
621,sub-tropical USA,sub-tropical USA,25.6436976,-80.2917263
622,Kent. England,Kent. England,51.2787075,0.5217254
623,Scotland ,Scotland,56.4906712,-4.2026458
624,Made it to NC.....see ya WI!,Made it to NC.....see ya WI!,35.7595731,-79.0192997
625,earth,earth,36.138286,-96.1103695
626,Bowmanville,Bowmanville,43.9126042,-78.688019
627,Berlin,Berlin,52.5200066,13.404954
628,Leningrad,Leningrad,59.9342802,30.3350986
629,NC,NC,35.7595731,-79.0192997
630,Bronx ,Bronx,40.8447819,-73.8648268
631,ContinentofAmericans NotRussia,ContinentofAmericans NotRussia,54.5259614,15.2551187
632,"Athens, Greece","Athens, Greece",37.9838096,23.7275388
633,America,America,37.09024,-95.712891
634,"West New York, NJ","West New York, NJ",40.7878788,-74.0143064
635,"नई दिल्ली, भारत","नई दिल्ली, भारत",28.6139391,77.2090212
636,KASHI - Varanasi,KASHI - Varanasi,25.3176452,82.9739144
637,Undisclosed,Undisclosed,47.5948003,-122.3097458
638,MINECRAFT,MINECRAFT,33.110774,-96.765753
639,"Denver, Colorado, USA","Denver, Colorado, USA",39.7392358,-104.990251
640,"Edinburg, TX","Edinburg, TX",26.3017374,-98.1633432
641,Vero Beach FL,Vero Beach FL,27.6386434,-80.3972736
642,"Central Wisconsin, U.S.A.","Central Wisconsin, U.S.A.",44.784201,-89.67268
643,GlobalCitizen.org #MarchForOurLives,GlobalCitizen.org,40.7249194,-73.9968807
644,westcoast,westcoast,62.4113634,-149.0729714
645,Standing with the Constitution,Standing with the Constitution,46.0869408,-100.6301271
646,The Maritimes,The Maritimes,51.4659326,-3.6375093
647,Portland Oregon,Portland Oregon,45.5230622,-122.6764815
648,Melbourne  (not Florida),Melbourne (not Florida),28.129214,-80.626903
649,"Munich, Bavaria","Munich, Bavaria",48.1351253,11.5819805
650,"Walterville, OR USA","Walterville, OR USA",44.0687379,-122.8039663
651,"Walterville, Oregon","Walterville, Oregon",44.0687379,-122.8039663
653,"Elgin, IL ","Elgin, IL",42.0354084,-88.2825668
654,Pereira Colombia.,Pereira Colombia.,4.8087174,-75.690601
657,"949 01 Nitra, Slovakia","949 01 Nitra, Slovakia",48.3267577,18.0791036
658,Albuquerque,Albuquerque,35.0843859,-106.650422
659,"Shelton, WA","Shelton, WA",47.2150945,-123.1007066
660,"Highland, UK","Highland, UK",57.4595749,-4.2263955
661,"Edmonton, Alberta, Canada","Edmonton, Alberta, Canada",53.544389,-113.4909267
662,Cyprus,Cyprus,35.126413,33.429859
663,"North West, England","North West, England",53.7897081,-2.6541002
664,"Nebraska, USA","Nebraska, USA",41.4925374,-99.9018131
665,"Nashville, TN, USA","Nashville, TN, USA",36.1626638,-86.7816016
666,"Central Valley, CA.","Central Valley, CA.",40.1998777,-122.2011075
667,OR/CA/WI,"OR, CA, WI",43.0031339,-88.3749702
668,"New York City, NY","New York City, NY",40.7127753,-74.0059728
669,Silicon Valley,Silicon Valley,37.387474,-122.0575434
671,Kaleefornia,Kaleefornia,33.527804,-117.159036
673,Johannesburg/London,"Johannesburg, London",-26.1082385,28.1151614
674,"New Delhi, India | Raebareli ","New Delhi, India , Raebareli",28.660339,77.1988652
675,"Saharanpur, India","Saharanpur, India",29.967079,77.5510172
676,"Breda, The Netherlands","Breda, The Netherlands",51.5719149,4.768323
678,The World,The World,25.2278288,55.1651934
679,Metropolitan Chicago,Metropolitan Chicago,41.8823113,-87.6320215
680,Mountain View CA,Mountain View CA,37.3860517,-122.0838511
681,In the Tardis,In the Tardis,44.2722703,-92.9953202
683,Netherlands,Netherlands,52.132633,5.291266
684,"Amarillo, TX","Amarillo, TX",35.2219971,-101.8312969
685,"Málaga, España","Málaga, España",36.7212737,-4.4213988
687,"Eagle Rock, Los Angeles","Eagle Rock, Los Angeles",34.1322469,-118.2117257
688,"Doncaster, UK","Doncaster, UK",53.52282,-1.128462
689,"Northfield, IL","Northfield, IL",42.09975,-87.7808967
690,cyberspace,cyberspace,36.308649,-95.61667
691,"San Francisco, CA USA","San Francisco, CA USA",37.7749295,-122.4194155
692,Antar,Antar,38.9116463,-94.3616516
693,Eastern Oregon,Eastern Oregon,45.3211449,-118.0913683
696,Nor Cal,Nor Cal,38.8375215,-120.8958242
697,Sac Town USA,Sac Town USA,38.5815719,-121.4943996
698,"33.890722,35.512103","33.890722, 35.512103",33.8906868,35.5120688
699,Barcelona,Barcelona,41.3850639,2.1734035
700,"Frezno, California","Frezno, California",36.7377981,-119.7871247
702,"North Bethesda, MD","North Bethesda, MD",39.0445535,-77.1188678
703,"Brookdale, CA","Brookdale, CA",37.1062446,-122.106181
704,"Cleveland, OH","Cleveland, OH",41.49932,-81.6943605
705,Europe,Europe,54.5259614,15.2551187
706,New York and Oxford,New York and Oxford,42.397968,-75.5975296
707,New York - Madrid,New York - Madrid,44.7483037,-75.1325897
708,"Herndon, VA","Herndon, VA",38.9695545,-77.3860976
709,Thailand,Thailand,15.870032,100.992541
710,"Shithole, USA","Shithole, USA",37.09024,-95.712891
711,"Winnipeg, Manitoba","Winnipeg, Manitoba",49.895136,-97.1383744
712,"Phoenix, AZ","Phoenix, AZ",33.4483771,-112.0740373
713,"Hebron, CT","Hebron, CT",41.6578767,-72.3659161
714,Istanbul,Istanbul,41.0082376,28.9783589
715,"Tucson, AZ","Tucson, AZ",32.2226066,-110.9747108
716,"Earth, Sol","Earth, Sol",32.813666,-117.161515
717,Under a rock ,Under a rock,39.4153722,-104.873184
718,United States-Midwest,United States-Midwest,38.680588,-90.0200982
719,"Minneapolis, MN","Minneapolis, MN",44.977753,-93.2650108
720,"Knoxville, TN","Knoxville, TN",35.9606384,-83.9207392
721,Uruguay,Uruguay,-32.522779,-55.765835
723,"Espoo, Finland","Espoo, Finland",60.2054911,24.6559
724,Madison Area Wisconsin,Madison Area Wisconsin,43.0730517,-89.4012302
725,New York & Washington D.C.,New York & Washington D.C.,40.7127753,-74.0059728
726,Brooklyn / Bogotá,"Brooklyn , Bogotá",40.6781684,-73.9789946
727,"Melbourne, Australia","Melbourne, Australia",-37.8136276,144.9630576
728,a mountain paradise,a mountain paradise,36.195573,-115.046867
729,"Delft, Nederland","Delft, Nederland",52.0115769,4.3570677
730,"Lisboa, Portugal","Lisboa, Portugal",38.7222524,-9.1393366
731,"Germany, BY","Germany, BY",51.165691,10.451526
732,"Burlington, KY","Burlington, KY",39.02756,-84.7241133
733,"Katowice, Poland","Katowice, Poland",50.2648919,19.0237815
734,Portland Dorset ,Portland Dorset,50.5475363,-2.4343209
735,"Former USA, Now ""New Russia"" ","Former USA, Now ""New Russia""",61.52401,105.318756
736,Belgium,Belgium,50.503887,4.469936
737,dallas,dallas,32.7766642,-96.7969879
738,"La Magdalena Contreras, Distrito Federal","La Magdalena Contreras, Distrito Federal",19.3149641,-99.2425886
739,"Vancouver, British Columbia","Vancouver, British Columbia",49.2827291,-123.1207375
740,"Oneida County, Wisconsin","Oneida County, Wisconsin",45.6750801,-89.4616564
741,Brakpan,Brakpan,-26.2908111,28.3228165
742,MexCity,MexCity,40.637903,-74.133078
743,EU,EU,54.5259614,15.2551187
744,Texas 78750,Texas 78750,30.4270699,-97.8014482
745,"Приморский район, Россия","Приморский район, Россия",64.9532429,41.1765973
746,S.E. England,S.E. England,52.3555177,-1.1743197
747,B.C. Canada.,B.C. Canada.,53.7266683,-127.6476205
748,"East Rochester, NY","East Rochester, NY",43.1086741,-77.4874959
749,"Ontario, Canada","Ontario, Canada",51.253775,-85.323214
750,"Brighton, England","Brighton, England",50.82253,-0.137163
751,"Dhaka, Bangladesh","Dhaka, Bangladesh",23.810332,90.4125181
752,Comores,Comores,-11.6455,43.3333
753,"Phoenix,AZ","Phoenix, AZ",33.4483771,-112.0740373
754,"Victoria, BC  Canada","Victoria, BC Canada",48.4284207,-123.3656444
755,South London,South London,51.5073509,-0.1277583
756,"Waddinxveen, The Netherlands","Waddinxveen, The Netherlands",52.0312972,4.6591318
757,"Woodbridge, VA USA","Woodbridge, VA USA",38.6581722,-77.2497049
758,NY,NY,40.7127753,-74.0059728
759,"Kane County, IL","Kane County, IL",41.987884,-88.4016041
760,nairobi,nairobi,-1.2920659,36.8219462
761,em’s heart,em’s heart,31.8279904,-99.4258923
762,Johannesburg,Johannesburg,-26.2041028,28.0473051
763, USA,USA,37.09024,-95.712891
764,"New Albany, OH","New Albany, OH",40.0811745,-82.8087864
765,NW of LA,NW of LA,32.0194043,-93.7039053
766,Spirit of London,Spirit of London,51.4978283,-0.0729375
768,Portland Oregon ,Portland Oregon,45.5230622,-122.6764815
769,Arlingham 🇬🇧,Arlingham 🇬🇧,51.797027,-2.42684
770,"Norwood, OH","Norwood, OH",39.1644798,-84.4542798
771,hyderabad,hyderabad,17.385044,78.486671
772,"Eldoret, Kenya","Eldoret, Kenya",0.5142775,35.2697802
773,"Jaipur, India","Jaipur, India",26.9124336,75.7872709
774,Breckenridge,Breckenridge,39.4816537,-106.0383518
775,Jakarta Capital Region,Jakarta Capital Region,-6.17511,106.8650395
777,My Cage,My Cage,3.0356132,101.7051833
778,"St. Joseph, MO","St. Joseph, MO",39.7674578,-94.846681
779,Rotterdam,Rotterdam,51.9244201,4.4777326
780,The Island,The Island,32.9867269,-96.8441572
781,Behind you,Behind you,41.7398102,-72.7130983
782,"Virginie, USA","Virginie, USA",37.4315734,-78.6568942
784,"Kisa North, kenya","Kisa North, kenya",-0.023559,37.906193
786,Republica Dominicana,Republica Dominicana,18.735693,-70.162651
787,SoCal,SoCal,34.9592083,-116.419389
789,"City of London, London","City of London, London",51.5123443,-0.0909852
790,"Paris, Ile-de-France","Paris, Ile-de-France",48.856614,2.3522219
791,"West Melbourne, FL","West Melbourne, FL",28.0716832,-80.6533878
792,"Blue in a Red State, USA","Blue in a Red State, USA",34.9170625,-79.2579947
793,"Unionville,ON","Unionville, ON",43.8655329,-79.3106862
795,"Tenerife, Islas Canarias","Tenerife, Islas Canarias",28.2915637,-16.6291304
796,"ÜT: 34.041042,-118.191894","ÜT: 34.041042, -118.191894",38.6324752,-112.1211083
797,"pune,maharashtra,India","pune, maharashtra, India",18.5204303,73.8567437
798,"New Delhi, India","New Delhi, India",28.6139391,77.2090212
800,"Monterey Bay, CA","Monterey Bay, CA",36.8007413,-121.947311
802,Oxford UK & Mountain View CA,Oxford UK & Mountain View CA,51.7520209,-1.2577263
803,Dubai,Dubai,25.2048493,55.2707828
804,"Denton, Tx","Denton, Tx",33.2148412,-97.1330683
805,Hollywood,Hollywood,34.0928092,-118.3286614
806,"Fribourg, Suisse","Fribourg, Suisse",46.8064773,7.1619719
807,Loving #Supernatural 13 (#waywardsisters),Loving 13 ( ),37.8982592,-78.3260128
808,Eastern North Carolina,Eastern North Carolina,35.7273509,-77.8907839
809,Montreal,Montreal,45.5016889,-73.567256
810,"Tokyo, Japan","Tokyo, Japan",35.6894875,139.6917064
811,Here,Here,40.7251137,-74.0048398
812,"Kolkata, India","Kolkata, India",22.572646,88.363895
813,"49.263548,-123.132224","49.263548, -123.132224",49.2636819,-123.1322313
815,"LA, Sydney London Dubai Bogota","LA, Sydney London Dubai Bogota",34.0522342,-118.2436849
816,"Bristol, UK","Bristol, UK",51.454513,-2.58791
817,Singapore,Singapore,1.352083,103.819836
818,at home where my boots are,at home where my boots are,37.160386,-93.225921
819,"London, Athens, Kythera","London, Athens, Kythera",36.2632692,22.9773703
820,The Cloud,The Cloud,38.8324066,-104.8375383
821,LA | SLC | NYC,"LA , SLC , NYC",40.7607793,-111.8910474
822,NYC + LA,NYC + LA,40.7453369,-73.9992966
823,Ranchi,Ranchi,23.3440997,85.309562
824,Norway,Norway,60.472024,8.468946
825,"Victoria, B.C., Canada","Victoria, B.C., Canada",48.4284207,-123.3656444
826,"Ladywood, Birmingham","Ladywood, Birmingham",52.477664,-1.925651
827,North Bayshore Dr.Biscayne Blv,North Bayshore Dr.Biscayne Blv,25.7955254,-80.1874525
828,"San Francisco Bay Area, CA, US","San Francisco Bay Area, CA, US",37.8271784,-122.2913078
829,"Graz, Austria","Graz, Austria",47.070714,15.439504
830,"Stone Ridge, NY","Stone Ridge, NY",41.8408742,-74.1524394
831,"Havertown, Pa","Havertown, Pa",39.9763656,-75.3149796
832,South Florida,South Florida,27.6648274,-81.5157535
833,"Windsor, Ontario","Windsor, Ontario",42.3149367,-83.0363633
834,North Londonish & Somerset,North Londonish & Somerset,51.5073509,-0.1277583
835,"Barcelona, España","Barcelona, España",41.3850639,2.1734035
836,Seattle,Seattle,47.6062095,-122.3320708
837,Illinois via AR & MI,Illinois via AR & MI,-31.4734056,-64.2347946
838,"Guelph, ON","Guelph, ON",43.5448048,-80.2481666
839,"Tulsa, OK","Tulsa, OK",36.1539816,-95.992775
840,Syracuse,Syracuse,43.0481221,-76.1474244
841,Estados Unidos,Estados Unidos,37.09024,-95.712891
842,Cleveland Ohio ,Cleveland Ohio,41.49932,-81.6943605
843,"Kanton Zürich, Schweiz","Kanton Zürich, Schweiz",47.359536,8.6356452
844,Indonesia,Indonesia,-0.789275,113.921327
845,"Gambrills, MD","Gambrills, MD",39.0670456,-76.6654513
846,"Hamburg, NY","Hamburg, NY",42.7158927,-78.8294768
847,"Kentucky, USA","Kentucky, USA",37.8393332,-84.2700179
848,Southern California,Southern California,34.9592083,-116.419389
849,any town USA,any town USA,61.1306005,-146.3503387
